id;ano;cid;qtde
5107;2018;A92;1
5108;2018;A92;1
5109;2018;B00;3
5110;2018;B00;1
5111;2018;B01;1
5112;2018;B02;2
5113;2018;B02;1
5114;2018;B08;2
5115;2018;B09;1
5116;2018;B17;9
5117;2018;B17;1
5118;2018;B17;1
5119;2018;B18;3
5120;2018;B18;1
5121;2018;B20;10
5122;2018;B24;5
5123;2018;B26;1
5124;2018;B26;1
5125;2018;B30;14
5126;2018;B33;1
5127;2018;B34;11
5128;2018;B34;1
5129;2018;B35;5
5130;2018;B35;7
5131;2018;B35;2
5132;2018;B36;2
5133;2018;B37;1
5134;2018;B39;4
5135;2018;B41;1
5136;2018;B41;1
5137;2018;B42;1
5138;2018;B42;1
5139;2018;B43;1
5140;2018;B43;2
5141;2018;B47;1
5142;2018;B50;8
5143;2018;B51;1
5144;2018;B54;1
5145;2018;B55;1
5146;2018;B55;5
5147;2018;B58;1
5148;2018;B69;1
5149;2018;B81;1
5150;2018;B85;4
5151;2018;B86;25
5152;2018;B86;7
5153;2018;B87;12
5154;2018;B87;3
5155;2018;B88;1
5156;2018;B90;1
5157;2018;B94;1
5158;2018;B95;4
5159;2018;B96;1
5160;2018;B97;1
5161;2018;B99;7
5162;2018;C00;12
5163;2018;C00;3
5164;2018;C02;1
5165;2018;C04;4
5166;2018;C04;2
5167;2018;C06;34
5168;2018;C06;3
5169;2018;C07;1
5170;2018;C10;4
5171;2018;C10;1
5172;2018;C10;3
5173;2018;C15;1
5174;2018;C16;1
5175;2018;C22;51
5176;2018;C22;2
5177;2018;C22;20
5178;2018;C24;1
5179;2018;C25;1
5180;2018;C30;2
5181;2018;C31;1
5182;2018;C39;1
5183;2018;C40;1
5184;2018;C41;4
5185;2018;C44;30
5186;2018;C44;3
5187;2018;C44;5
5188;2018;C47;4
5189;2018;C48;1
5190;2018;C49;4
5191;2018;C49;1
5192;2018;C50;3
5193;2018;C50;1
5194;2018;C53;1
5195;2018;C54;1
5196;2018;C60;1
5197;2018;C62;1
5198;2018;C62;1
5199;2018;C69;77
5200;2018;C69;1
5201;2018;C69;1
5202;2018;C71;4
5203;2018;C71;1
5204;2018;C71;1
5205;2018;C72;1
5206;2018;C72;1
5207;2018;C74;7
5208;2018;C74;1
5209;2018;C76;1
5210;2018;C77;1
5211;2018;C80;1
5212;2018;C81;1
5213;2018;C81;1
5214;2018;C83;1
5215;2018;C83;1
5216;2018;C90;2
5217;2018;C92;1
5218;2018;D01;1
5219;2018;D04;2
5220;2018;D04;1
5221;2018;D09;1
5222;2018;D10;1
5223;2018;D11;1
5224;2018;D14;1
5225;2018;D16;1
5226;2018;D17;2
5227;2018;D18;1
5228;2018;D21;1
5229;2018;D22;2
5230;2018;D23;8
5231;2018;D25;6
5232;2018;D26;1
5233;2018;D29;2
5234;2018;D29;1
5235;2018;D29;1
5236;2018;D30;1
5237;2018;D31;5
5238;2018;D31;1
5239;2018;D33;1
5240;2018;D35;1
5241;2018;D40;2
5242;2018;D41;1
5243;2018;D41;1
5244;2018;D43;1
5245;2018;D43;1
5246;2018;D44;2
5247;2018;D47;1
5248;2018;D48;4
5249;2018;D48;1
5250;2018;D50;1
5251;2018;D51;1
5252;2018;D52;1
5253;2018;D53;1
5254;2018;D60;2
5255;2018;D61;1
5256;2018;D62;6
5257;2018;D62;9
5258;2018;D64;1
5259;2018;D64;3
5260;2018;D68;3
5261;2018;D69;2
5262;2018;D69;1
5263;2018;D69;2
5264;2018;D70;1
5265;2018;D71;1
5266;2018;D71;2
5267;2018;D73;2
5268;2018;D73;5
5269;2018;D75;1
5270;2018;D77;1
5271;2018;D81;1
5272;2018;D84;1
5273;2018;E00;1
5274;2018;E02;2
5275;2018;E04;1
5276;2018;E10;5
5277;2018;E10;3
5278;2018;E10;1
5279;2018;E11;5
5280;2018;E11;4
5281;2018;E11;3
5282;2018;E12;1
5283;2018;E13;4
5284;2018;E14;2
5285;2018;E14;2
5286;2018;E16;1
5287;2018;E16;1
5288;2018;E23;1
5289;2018;E29;1
5290;2018;E29;1
5291;2018;E32;1
5292;2018;E34;1
5293;2018;E34;1
5294;2018;E56;1
5295;2018;E56;1
5296;2018;E60;1
5297;2018;E61;1
5298;2018;E66;1
5299;2018;E70;2
5300;2018;E76;1
5301;2018;E78;1
5302;2018;E86;1
5303;2018;E87;1
5304;2018;E89;1
5305;2018;F00;1
5306;2018;F01;3
5307;2018;F03;1
5308;2018;F05;1
5309;2018;F06;4
5310;2018;F06;23
5311;2018;F06;1
5312;2018;F07;36
5313;2018;F07;15
5314;2018;F09;2
5315;2018;F10;5
5316;2018;F10;2
5317;2018;F11;2
5318;2018;F14;7
5319;2018;F14;3
5320;2018;F15;1
5321;2018;F16;1
5322;2018;F18;1
5323;2018;F19;2
5324;2018;F19;3
5325;2018;F20;5
5326;2018;F20;5
5327;2018;F22;1
5328;2018;F23;2
5329;2018;F23;2
5330;2018;F25;6
5331;2018;F25;3
5332;2018;F29;2
5333;2018;F29;2
5334;2018;F31;5
5335;2018;F31;35
5336;2018;F32;78
5337;2018;F32;306
5338;2018;F32;14
5339;2018;F33;22
5340;2018;F33;126
5341;2018;F33;4
5342;2018;F34;1
5343;2018;F38;3
5344;2018;F38;1
5345;2018;F39;1
5346;2018;F40;21
5347;2018;F40;11
5348;2018;F40;2
5349;2018;F41;545
5350;2018;F41;365
5351;2018;F41;61
5352;2018;F42;8
5353;2018;F42;6
5354;2018;F43;5103
5355;2018;F43;472
5356;2018;F43;334
5357;2018;F44;11
5358;2018;F44;3
5359;2018;F44;1
5360;2018;F45;6
5361;2018;F45;2
5362;2018;F45;1
5363;2018;F48;2
5364;2018;F48;6
5365;2018;F48;1
5366;2018;F50;3
5367;2018;F50;1
5368;2018;F50;1
5369;2018;F51;2
5370;2018;F52;1
5371;2018;F53;1
5372;2018;F53;3
5373;2018;F55;1
5374;2018;F60;1
5375;2018;F60;1
5376;2018;F61;4
5377;2018;F62;3
5378;2018;F63;1
5379;2018;F68;1
5380;2018;F68;1
5381;2018;F70;1
5382;2018;F71;1
5383;2018;F71;1
5384;2018;F72;1
5385;2018;F73;2
5386;2018;F78;2
5387;2018;F80;2
5388;2018;F80;1
5389;2018;F81;2
5390;2018;F88;8
5391;2018;F89;2
5392;2018;F90;1
5393;2018;F90;1
5394;2018;F92;1
5395;2018;F92;2
5396;2018;F98;1
5397;2018;F99;1
5398;2018;G04;1
5399;2018;G06;7
5400;2018;G06;4
5401;2018;G11;1
5402;2018;G24;6
5403;2018;G25;1
5404;2018;G32;1
5405;2018;G36;1
5406;2018;G37;1
5407;2018;G40;41
5408;2018;G40;9
5409;2018;G40;9
5410;2018;G41;1
5411;2018;G43;23
5412;2018;G43;3
5413;2018;G43;6
5414;2018;G44;36
5415;2018;G44;1
5416;2018;G44;10
5417;2018;G45;4
5418;2018;G45;4
5419;2018;G45;1
5420;2018;G46;1
5421;2018;G46;1
5422;2018;G47;1
5423;2018;G50;14
5424;2018;G50;2
5425;2018;G51;5
5426;2018;G51;1
5427;2018;G51;2
5428;2018;G52;1
5429;2018;G53;1
5430;2018;G54;13
5431;2018;G54;10
5432;2018;G54;8
5433;2018;G55;13
5434;2018;G55;8
5435;2018;G55;3
5436;2018;G56;97
5437;2018;G56;574
5438;2018;G56;10
5439;2018;G57;20
5440;2018;G57;4
5441;2018;G57;6
5442;2018;G58;3
5443;2018;G58;3
5444;2018;G58;1
5445;2018;G60;1
5446;2018;G60;1
5447;2018;G61;2
5448;2018;G61;1
5449;2018;G62;2
5450;2018;G62;1
5451;2018;G64;2
5452;2018;G70;1
5453;2018;G71;3
5454;2018;G71;1
5455;2018;G72;2
5456;2018;G81;1
5457;2018;G82;5
5458;2018;G82;1
5459;2018;G82;3
5460;2018;G83;2
5461;2018;G83;1
5462;2018;G83;2
5463;2018;G90;21
5464;2018;G90;1
5465;2018;G91;1
5466;2018;G91;1
5467;2018;G93;5
5468;2018;G93;8
5469;2018;G95;1
5470;2018;G95;1
5471;2018;G96;3
5472;2018;G96;2
5473;2018;G97;1
5474;2018;G98;3
5475;2018;H00;8
5476;2018;H01;26
5477;2018;H01;1
5478;2018;H02;25
5479;2018;H02;1
5480;2018;H03;1
5481;2018;H04;3
5482;2018;H04;1
5483;2018;H05;36
5484;2018;H05;1
5485;2018;H06;1
5486;2018;H10;702
5487;2018;H10;12
5488;2018;H10;14
5489;2018;H11;263
5490;2018;H11;6
5491;2018;H13;13
5492;2018;H13;1
5493;2018;H15;18
5494;2018;H15;2
5495;2018;H16;991
5496;2018;H16;5
5497;2018;H16;18
5498;2018;H17;17
5499;2018;H17;2
5500;2018;H18;193
5501;2018;H18;7
5502;2018;H19;12
5503;2018;H20;28
5504;2018;H21;21
5505;2018;H22;2
5506;2018;H25;2
5507;2018;H26;18
5508;2018;H26;1
5509;2018;H27;2
5510;2018;H28;1
5511;2018;H30;14
5512;2018;H30;1
5513;2018;H31;1
5514;2018;H32;1
5515;2018;H33;30
5516;2018;H33;3
5517;2018;H33;3
5518;2018;H34;2
5519;2018;H34;1
5520;2018;H35;16
5521;2018;H35;1
5522;2018;H36;1
5523;2018;H40;15
5524;2018;H43;6
5525;2018;H44;172
5526;2018;H44;2
5527;2018;H44;1
5528;2018;H45;5
5529;2018;H47;39
5530;2018;H47;2
5531;2018;H47;1
5532;2018;H48;1
5533;2018;H49;1
5534;2018;H49;1
5535;2018;H50;4
5536;2018;H50;1
5537;2018;H51;3
5538;2018;H52;31
5539;2018;H52;1
5540;2018;H53;31
5541;2018;H53;2
5542;2018;H54;54
5543;2018;H54;1
5544;2018;H54;4
5545;2018;H55;2
5546;2018;H57;753
5547;2018;H57;1
5548;2018;H57;7
5549;2018;H58;13
5550;2018;H59;14
5551;2018;H59;1
5552;2018;H60;7
5553;2018;H60;1
5554;2018;H61;12
5555;2018;H62;2
5556;2018;H65;6
5557;2018;H66;6
5558;2018;H66;1
5559;2018;H71;1
5560;2018;H72;26
5561;2018;H72;5
5562;2018;H72;2
5563;2018;H73;3
5564;2018;H73;5
5565;2018;H74;5
5566;2018;H80;2
5567;2018;H81;9
5568;2018;H81;2
5569;2018;H81;5
5570;2018;H82;1
5571;2018;H83;56
5572;2018;H83;207
5573;2018;H83;4
5574;2018;H90;30
5575;2018;H90;339
5576;2018;H90;1
5577;2018;H91;11
5578;2018;H91;21
5579;2018;H92;8
5580;2018;H92;2
5581;2018;H92;3
5582;2018;H93;6
5583;2018;H93;5
5584;2018;H93;1
5585;2018;I07;1
5586;2018;I07;1
5587;2018;I08;1
5588;2018;I10;28
5589;2018;I10;4
5590;2018;I10;8
5591;2018;I11;2
5592;2018;I11;1
5593;2018;I13;1
5594;2018;I15;6
5595;2018;I15;1
5596;2018;I20;4
5597;2018;I20;7
5598;2018;I20;1
5599;2018;I21;25
5600;2018;I21;16
5601;2018;I21;2
5602;2018;I22;1
5603;2018;I23;2
5604;2018;I23;2
5605;2018;I25;1
5606;2018;I25;5
5607;2018;I26;4
5608;2018;I26;3
5609;2018;I27;1
5610;2018;I30;2
5611;2018;I35;1
5612;2018;I41;1
5613;2018;I42;1
5614;2018;I42;1
5615;2018;I45;2
5616;2018;I45;1
5617;2018;I46;19
5618;2018;I46;8
5619;2018;I47;1
5620;2018;I48;6
5621;2018;I48;1
5622;2018;I49;7
5623;2018;I49;1
5624;2018;I49;1
5625;2018;I50;1
5626;2018;I50;4
5627;2018;I50;1
5628;2018;I51;2
5629;2018;I51;1
5630;2018;I60;14
5631;2018;I60;1
5632;2018;I60;5
5633;2018;I61;20
5634;2018;I61;9
5635;2018;I62;7
5636;2018;I62;3
5637;2018;I63;5
5638;2018;I63;5
5639;2018;I64;9
5640;2018;I64;24
5641;2018;I64;10
5642;2018;I65;1
5643;2018;I67;2
5644;2018;I68;2
5645;2018;I69;1
5646;2018;I69;3
5647;2018;I70;3
5648;2018;I70;3
5649;2018;I71;3
5650;2018;I71;3
5651;2018;I71;1
5652;2018;I73;3
5653;2018;I73;3
5654;2018;I74;3
5655;2018;I74;3
5656;2018;I74;2
5657;2018;I77;6
5658;2018;I77;4
5659;2018;I80;19
5660;2018;I80;3
5661;2018;I80;7
5662;2018;I82;8
5663;2018;I82;6
5664;2018;I82;5
5665;2018;I83;9
5666;2018;I83;14
5667;2018;I83;3
5668;2018;I84;1
5669;2018;I84;1
5670;2018;I86;1
5671;2018;I87;4
5672;2018;I87;2
5673;2018;I87;1
5674;2018;I89;4
5675;2018;I95;3
5676;2018;I95;3
5677;2018;I98;1
5678;2018;J00;4
5679;2018;J01;7
5680;2018;J01;3
5681;2018;J01;1
5682;2018;J02;9
5683;2018;J02;1
5684;2018;J03;5
5685;2018;J04;10
5686;2018;J05;1
5687;2018;J06;6
5688;2018;J06;1
5689;2018;J06;2
5690;2018;J10;2
5691;2018;J10;1
5692;2018;J11;1
5693;2018;J11;1
5694;2018;J11;1
5695;2018;J12;1
5696;2018;J15;4
5697;2018;J15;2
5698;2018;J17;1
5699;2018;J18;3
5700;2018;J18;3
5701;2018;J20;10
5702;2018;J30;5
5703;2018;J30;2
5704;2018;J31;1
5705;2018;J32;2
5706;2018;J34;19
5707;2018;J34;2
5708;2018;J34;4
5709;2018;J36;1
5710;2018;J37;1
5711;2018;J38;2
5712;2018;J38;8
5713;2018;J39;4
5714;2018;J39;1
5715;2018;J39;1
5716;2018;J40;5
5717;2018;J42;1
5718;2018;J43;1
5719;2018;J44;1
5720;2018;J45;16
5721;2018;J45;12
5722;2018;J61;4
5723;2018;J61;14
5724;2018;J62;9
5725;2018;J63;1
5726;2018;J64;1
5727;2018;J67;2
5728;2018;J68;195
5729;2018;J68;4
5730;2018;J68;2
5731;2018;J69;1
5732;2018;J69;1
5733;2018;J70;5
5734;2018;J80;1
5735;2018;J80;1
5736;2018;J81;4
5737;2018;J84;1
5738;2018;J84;1
5739;2018;J85;2
5740;2018;J90;4
5741;2018;J90;1
5742;2018;J90;1
5743;2018;J91;1
5744;2018;J92;33
5745;2018;J92;1
5746;2018;J93;21
5747;2018;J93;20
5748;2018;J94;5
5749;2018;J94;3
5750;2018;J96;3
5751;2018;J96;2
5752;2018;J96;3
5753;2018;J98;3
5754;2018;J98;2
5755;2018;K00;2
5756;2018;K00;2
5757;2018;K01;30
5758;2018;K01;3
5759;2018;K02;9
5760;2018;K02;1
5761;2018;K03;11
5762;2018;K03;4
5763;2018;K04;16
5764;2018;K04;5
5765;2018;K05;3
5766;2018;K06;8
5767;2018;K06;2
5768;2018;K07;16
5769;2018;K07;3
5770;2018;K07;4
5771;2018;K08;91
5772;2018;K08;18
5773;2018;K09;2
5774;2018;K10;6
5775;2018;K10;3
5776;2018;K11;2
5777;2018;K12;2
5778;2018;K13;28
5779;2018;K13;3
5780;2018;K14;1
5781;2018;K20;1
5782;2018;K21;1
5783;2018;K22;2
5784;2018;K22;1
5785;2018;K25;119
5786;2018;K25;3
5787;2018;K25;13
5788;2018;K26;35
5789;2018;K26;4
5790;2018;K27;16
5791;2018;K27;4
5792;2018;K28;89
5793;2018;K28;4
5794;2018;K29;2
5795;2018;K30;4
5796;2018;K31;3
5797;2018;K35;3
5798;2018;K35;6
5799;2018;K40;37
5800;2018;K40;44
5801;2018;K40;1
5802;2018;K41;2
5803;2018;K42;10
5804;2018;K42;23
5805;2018;K43;2
5806;2018;K43;2
5807;2018;K44;2
5808;2018;K45;1
5809;2018;K45;1
5810;2018;K46;9
5811;2018;K46;7
5812;2018;K46;1
5813;2018;K51;1
5814;2018;K52;26
5815;2018;K52;1
5816;2018;K52;1
5817;2018;K55;1
5818;2018;K59;2
5819;2018;K59;1
5820;2018;K60;2
5821;2018;K61;1
5822;2018;K61;2
5823;2018;K62;4
5824;2018;K62;1
5825;2018;K63;2
5826;2018;K63;1
5827;2018;K65;2
5828;2018;K65;1
5829;2018;K66;5
5830;2018;K66;7
5831;2018;K70;1
5832;2018;K71;1
5833;2018;K72;1
5834;2018;K76;3
5835;2018;K80;1
5836;2018;K80;4
5837;2018;K81;1
5838;2018;K81;3
5839;2018;K82;1
5840;2018;K92;4
5841;2018;L00;1
5842;2018;L01;10
5843;2018;L02;150
5844;2018;L02;5
5845;2018;L02;22
5846;2018;L03;101
5847;2018;L03;3
5848;2018;L03;8
5849;2018;L04;2
5850;2018;L05;2
5851;2018;L05;3
5852;2018;L08;110
5853;2018;L08;2
5854;2018;L08;6
5855;2018;L10;2
5856;2018;L11;1
5857;2018;L13;4
5858;2018;L13;1
5859;2018;L20;19
5860;2018;L20;2
5861;2018;L22;1
5862;2018;L23;79
5863;2018;L23;25
5864;2018;L23;1
5865;2018;L24;88
5866;2018;L24;15
5867;2018;L24;1
5868;2018;L25;62
5869;2018;L25;15
5870;2018;L25;1
5871;2018;L26;1
5872;2018;L26;2
5873;2018;L27;1
5874;2018;L28;3
5875;2018;L29;7
5876;2018;L30;28
5877;2018;L30;7
5878;2018;L40;2
5879;2018;L41;1
5880;2018;L44;1
5881;2018;L50;43
5882;2018;L50;3
5883;2018;L51;2
5884;2018;L52;1
5885;2018;L53;4
5886;2018;L55;103
5887;2018;L56;1
5888;2018;L57;3
5889;2018;L59;12
5890;2018;L59;1
5891;2018;L60;80
5892;2018;L60;1
5893;2018;L60;9
5894;2018;L62;6
5895;2018;L62;1
5896;2018;L65;2
5897;2018;L68;2
5898;2018;L70;1
5899;2018;L72;4
5900;2018;L72;1
5901;2018;L73;1
5902;2018;L81;2
5903;2018;L84;4
5904;2018;L84;1
5905;2018;L85;1
5906;2018;L87;1
5907;2018;L90;9
5908;2018;L90;1
5909;2018;L91;4
5910;2018;L91;1
5911;2018;L92;40
5912;2018;L94;10
5913;2018;L94;2
5914;2018;L95;1
5915;2018;L97;7
5916;2018;L97;2
5917;2018;L98;194
5918;2018;L98;1
5919;2018;L98;32
5920;2018;L99;16
5921;2018;L99;1
5922;2018;L99;2
5923;2018;M00;3
5924;2018;M00;2
5925;2018;M01;2
5926;2018;M01;1
5927;2018;M02;2
5928;2018;M02;3
5929;2018;M03;1
5930;2018;M05;4
5931;2018;M05;1
5932;2018;M05;1
5933;2018;M06;5
5934;2018;M06;2
5935;2018;M07;1
5936;2018;M08;3
5937;2018;M08;1
5938;2018;M10;5
5939;2018;M10;1
5940;2018;M11;3
5941;2018;M12;25
5942;2018;M12;1
5943;2018;M12;12
5944;2018;M13;34
5945;2018;M13;10
5946;2018;M13;5
5947;2018;M14;8
5948;2018;M14;2
5949;2018;M15;52
5950;2018;M15;11
5951;2018;M15;12
5952;2018;M16;19
5953;2018;M16;14
5954;2018;M16;1
5955;2018;M17;57
5956;2018;M17;12
5957;2018;M17;11
5958;2018;M18;7
5959;2018;M18;1
5960;2018;M18;2
5961;2018;M19;38
5962;2018;M19;12
5963;2018;M19;8
5964;2018;M20;150
5965;2018;M20;3
5966;2018;M20;24
5967;2018;M21;27
5968;2018;M21;1
5969;2018;M21;9
5970;2018;M22;87
5971;2018;M22;18
5972;2018;M22;36
5973;2018;M23;1013
5974;2018;M23;68
5975;2018;M23;343
5976;2018;M24;134
5977;2018;M24;8
5978;2018;M24;57
5979;2018;M25;4105
5980;2018;M25;108
5981;2018;M25;1907
5982;2018;M30;2
5983;2018;M31;1
5984;2018;M32;1
5985;2018;M32;1
5986;2018;M33;1
5987;2018;M34;1
5988;2018;M34;2
5989;2018;M35;2
5990;2018;M35;1
5991;2018;M35;2
5992;2018;M40;7
5993;2018;M40;2
5994;2018;M40;2
5995;2018;M41;5
5996;2018;M41;2
5997;2018;M41;1
5998;2018;M42;4
5999;2018;M42;4
6000;2018;M43;70
6001;2018;M43;6
6002;2018;M43;29
6003;2018;M45;5
6004;2018;M45;1
6005;2018;M46;7
6006;2018;M46;1
6007;2018;M47;11
6008;2018;M47;11
6009;2018;M47;3
6010;2018;M48;14
6011;2018;M48;4
6012;2018;M48;1
6013;2018;M49;2
6014;2018;M49;1
6015;2018;M50;56
6016;2018;M50;89
6017;2018;M50;28
6018;2018;M51;341
6019;2018;M51;408
6020;2018;M51;34
6021;2018;M53;70
6022;2018;M53;44
6023;2018;M53;18
6024;2018;M54;7987
6025;2018;M54;608
6026;2018;M54;1690
6027;2018;M60;39
6028;2018;M60;10
6029;2018;M61;18
6030;2018;M61;5
6031;2018;M62;1432
6032;2018;M62;23
6033;2018;M62;304
6034;2018;M63;14
6035;2018;M63;1
6036;2018;M63;2
6037;2018;M65;842
6038;2018;M65;960
6039;2018;M65;211
6040;2018;M66;115
6041;2018;M66;17
6042;2018;M66;25
6043;2018;M67;64
6044;2018;M67;11
6045;2018;M67;15
6046;2018;M68;22
6047;2018;M68;2
6048;2018;M68;2
6049;2018;M70;77
6050;2018;M70;72
6051;2018;M70;18
6052;2018;M71;39
6053;2018;M71;21
6054;2018;M71;4
6055;2018;M72;23
6056;2018;M72;21
6057;2018;M72;3
6058;2018;M73;5
6059;2018;M73;3
6060;2018;M75;1340
6061;2018;M75;1819
6062;2018;M75;346
6063;2018;M76;51
6064;2018;M76;16
6065;2018;M76;14
6066;2018;M77;215
6067;2018;M77;271
6068;2018;M77;51
6069;2018;M79;2217
6070;2018;M79;59
6071;2018;M79;865
6072;2018;M80;2
6073;2018;M80;1
6074;2018;M80;2
6075;2018;M81;2
6076;2018;M82;2
6077;2018;M82;1
6078;2018;M83;5
6079;2018;M83;1
6080;2018;M84;42
6081;2018;M84;5
6082;2018;M84;19
6083;2018;M85;8
6084;2018;M85;2
6085;2018;M85;1
6086;2018;M86;4
6087;2018;M86;2
6088;2018;M87;5
6089;2018;M87;2
6090;2018;M87;1
6091;2018;M88;1
6092;2018;M89;11
6093;2018;M89;5
6094;2018;M89;7
6095;2018;M90;1
6096;2018;M90;2
6097;2018;M91;2
6098;2018;M91;1
6099;2018;M92;2
6100;2018;M92;2
6101;2018;M93;89
6102;2018;M93;5
6103;2018;M93;36
6104;2018;M94;6
6105;2018;M94;2
6106;2018;M94;3
6107;2018;M95;22
6108;2018;M95;8
6109;2018;M96;117
6110;2018;M96;42
6111;2018;M96;58
6112;2018;M99;247
6113;2018;M99;3
6114;2018;M99;137
6115;2018;N00;2
6116;2018;N01;3
6117;2018;N01;1
6118;2018;N02;1
6119;2018;N03;1
6120;2018;N04;1
6121;2018;N05;1
6122;2018;N10;1
6123;2018;N13;2
6124;2018;N13;1
6125;2018;N16;1
6126;2018;N17;4
6127;2018;N17;1
6128;2018;N18;3
6129;2018;N20;2
6130;2018;N20;4
6131;2018;N20;1
6132;2018;N23;2
6133;2018;N32;1
6134;2018;N33;1
6135;2018;N35;2
6136;2018;N37;1
6137;2018;N39;4
6138;2018;N39;2
6139;2018;N41;1
6140;2018;N43;1
6141;2018;N44;10
6142;2018;N44;1
6143;2018;N44;1
6144;2018;N45;15
6145;2018;N45;6
6146;2018;N47;1
6147;2018;N48;6
6148;2018;N48;1
6149;2018;N49;5
6150;2018;N49;2
6151;2018;N50;6
6152;2018;N50;2
6153;2018;N51;18
6154;2018;N51;1
6155;2018;N51;5
6156;2018;N61;2
6157;2018;N62;1
6158;2018;N63;1
6159;2018;N64;2
6160;2018;N64;2
6161;2018;N70;1
6162;2018;N70;1
6163;2018;N73;2
6164;2018;N73;1
6165;2018;N75;2
6166;2018;N75;1
6167;2018;N77;1
6168;2018;N80;1
6169;2018;N83;1
6170;2018;N83;1
6171;2018;N89;1
6172;2018;N90;2
6173;2018;N93;2
6174;2018;N93;2
6175;2018;N94;1
6176;2018;N96;1
6177;2018;N96;1
6178;2018;N99;1
6179;2018;N99;1
6180;2018;O00;1
6181;2018;O01;1
6182;2018;O02;5
6183;2018;O03;1
6184;2018;O04;1
6185;2018;O04;1
6186;2018;O05;1
6187;2018;O06;3
6188;2018;O08;1
6189;2018;O13;1
6190;2018;O13;1
6191;2018;O14;2
6192;2018;O20;11
6193;2018;O20;2
6194;2018;O20;13
6195;2018;O22;1
6196;2018;O26;4
6197;2018;O26;1
6198;2018;O26;3
6199;2018;O28;2
6200;2018;O32;1
6201;2018;O36;1
6202;2018;O41;2
6203;2018;O42;2
6204;2018;O44;1
6205;2018;O45;2
6206;2018;O45;1
6207;2018;O47;2
6208;2018;O47;1
6209;2018;O47;1
6210;2018;O60;1
6211;2018;O62;1
6212;2018;O71;2
6213;2018;P07;1
6214;2018;P11;3
6215;2018;P12;3
6216;2018;P12;1
6217;2018;P13;2
6218;2018;P13;2
6219;2018;P15;1
6220;2018;P28;1
6221;2018;P58;1
6222;2018;P58;1
6223;2018;P71;1
6224;2018;P91;1
6225;2018;P95;1
6226;2018;P96;1
6227;2018;P96;1
6228;2018;Q05;1
6229;2018;Q10;1
6230;2018;Q12;2
6231;2018;Q17;7
6232;2018;Q17;1
6233;2018;Q18;1
6234;2018;Q20;1
6235;2018;Q30;1
6236;2018;Q30;1
6237;2018;Q36;1
6238;2018;Q42;1
6239;2018;Q65;5
6240;2018;Q65;6
6241;2018;Q66;1
6242;2018;Q66;2
6243;2018;Q67;1
6244;2018;Q67;1
6245;2018;Q68;2
6246;2018;Q68;1
6247;2018;Q69;67
6248;2018;Q69;2
6249;2018;Q70;14
6250;2018;Q70;1
6251;2018;Q71;1
6252;2018;Q74;1
6253;2018;Q74;1
6254;2018;Q75;1
6255;2018;Q76;7
6256;2018;Q76;1
6257;2018;Q81;1
6258;2018;Q91;1
6259;2018;Q96;1
6260;2018;R00;2
6261;2018;R00;1
6262;2018;R02;3
6263;2018;R02;2
6264;2018;R03;2
6265;2018;R04;10
6266;2018;R04;2
6267;2018;R05;12
6268;2018;R05;1
6269;2018;R06;53
6270;2018;R06;2
6271;2018;R06;2
6272;2018;R07;177
6273;2018;R07;2
6274;2018;R07;81
6275;2018;R09;35
6276;2018;R09;3
6277;2018;R10;212
6278;2018;R10;7
6279;2018;R10;130
6280;2018;R11;21
6281;2018;R11;9
6282;2018;R13;2
6283;2018;R14;1
6284;2018;R17;1
6285;2018;R19;1
6286;2018;R20;14
6287;2018;R20;3
6288;2018;R21;3
6289;2018;R22;11
6290;2018;R22;4
6291;2018;R23;29
6292;2018;R23;5
6293;2018;R25;5
6294;2018;R25;2
6295;2018;R26;3
6296;2018;R27;1
6297;2018;R29;10
6298;2018;R29;1
6299;2018;R29;5
6300;2018;R30;1
6301;2018;R31;3
6302;2018;R31;1
6303;2018;R40;1
6304;2018;R40;1
6305;2018;R41;2
6306;2018;R41;1
6307;2018;R41;3
6308;2018;R42;37
6309;2018;R42;1
6310;2018;R42;8
6311;2018;R43;2
6312;2018;R44;3
6313;2018;R45;334
6314;2018;R45;5
6315;2018;R45;60
6316;2018;R46;11
6317;2018;R46;1
6318;2018;R49;4
6319;2018;R49;16
6320;2018;R49;1
6321;2018;R50;5
6322;2018;R50;5
6323;2018;R51;287
6324;2018;R51;6
6325;2018;R51;69
6326;2018;R52;1620
6327;2018;R52;8
6328;2018;R52;572
6329;2018;R53;59
6330;2018;R53;2
6331;2018;R53;22
6332;2018;R54;1
6333;2018;R55;76
6334;2018;R55;6
6335;2018;R55;31
6336;2018;R56;33
6337;2018;R56;7
6338;2018;R56;9
6339;2018;R57;154
6340;2018;R57;34
6341;2018;R58;9
6342;2018;R58;10
6343;2018;R59;2
6344;2018;R59;1
6345;2018;R60;95
6346;2018;R60;18
6347;2018;R61;1
6348;2018;R63;4
6349;2018;R64;1
6350;2018;R68;119
6351;2018;R68;29
6352;2018;R69;138
6353;2018;R69;44
6354;2018;R74;2
6355;2018;R76;2
6356;2018;R76;1
6357;2018;R79;4
6358;2018;R82;1
6359;2018;R82;1
6360;2018;R83;31
6361;2018;R83;11
6362;2018;R84;1
6363;2018;R85;14
6364;2018;R85;1
6365;2018;R85;9
6366;2018;R86;3
6367;2018;R87;3
6368;2018;R87;1
6369;2018;R89;9
6370;2018;R89;2
6371;2018;R90;1
6372;2018;R90;1
6373;2018;R91;2
